Name,Price,Color,Image,Link
2 Piece Dobby Suit-Printed (Pret),"Rs. 4,499",Black,https://www.limelight.pk/cdn/shop/files/A1919ST-XSL-034_6_-2PieceDobbySuit-Printed_Pret.jpg?v=1742638324&width=416,https://www.limelight.pk/products/a1919st-xsl-034
2 Piece Lawn Suit-Printed (Pret),"Rs. 5,499",Yellow,https://www.limelight.pk/cdn/shop/files/A0920ST-SML-374_1_.JPG-2PieceLawnSuit-Printed_Pret.jpg?v=1742478969&width=416,https://www.limelight.pk/products/a0920st-xsl-374
Dyed Shirt-Embroidered (Pret),"Rs. 4,999",Black,https://www.limelight.pk/cdn/shop/files/A1482SH-SML-034_4.jpg?v=1742479010&width=416,https://www.limelight.pk/products/a1482sh-xsl-034
Lawn Shirt-Embroidered (Pret),"Rs. 5,499",Lemon,https://www.limelight.pk/cdn/shop/files/A1477SH-SML-001_6_-LawnShirt-Embroidered_Pret.jpg?v=1742479336&width=416,https://www.limelight.pk/products/a1477sh-xsl-001
Cambric Shirt-Embroidered (Pret),"Rs. 3,699",Black,https://www.limelight.pk/cdn/shop/files/A1182SH-SML-034_1_-CambricShirt-Embroidered_Pret.jpg?v=1742200366&width=416,https://www.limelight.pk/products/a1182sh-xsl-034
Lawn Shirt-Printed (Pret),"Rs. 2,699",Lilac,https://www.limelight.pk/cdn/shop/files/A1151SH-SML-633_5_-LawnShirt-Printed_Pret.jpg?v=1742199962&width=416,https://www.limelight.pk/products/a1151sh-xsl-633
Lawn Shirt-Embroidered (Pret),"Rs. 3,899",Purple,https://www.limelight.pk/cdn/shop/files/A1098SH-SML-489_5_-LawnShirt-Embroidered_Pret.jpg?v=1745480234&width=416,https://www.limelight.pk/products/a1098sh-xsl-489
Cambric Shirt-Embroidered (Pret),"Rs. 3,499",Black,https://www.limelight.pk/cdn/shop/files/SP117SH-SML-034_4_-CambricShirt-Embroidered_Pret.jpg?v=1745480237&width=416,https://www.limelight.pk/products/sp117sh-xsl-034
2 Piece Silk Suit-Dyed (Pret),"Rs. 4,899",Parrot Green,https://www.limelight.pk/cdn/shop/files/P9360ST-SML-360_5_-2PieceSilkSuit-Dyed_Pret.jpg?v=1742023647&width=416,https://www.limelight.pk/products/p9360st-xsl-360
Lawn Shirt-Printed (Pret),"Rs. 2,999",Mint,https://www.limelight.pk/cdn/shop/files/A1906SH-SML-329_1_-LawnShirt-Printed_Pret.jpg?v=1742021959&width=416,https://www.limelight.pk/products/a1906sh-xsl-329
Lawn Shirt-Embroidered (Pret),"Rs. 4,499",Pink,https://www.limelight.pk/cdn/shop/files/A1184SH-SML-489_1_-LawnShirt-Embroidered_Pret.jpg?v=1744021746&width=416,https://www.limelight.pk/products/a1184sh-xsl-489
2 Piece Cambric Suit-Paste Print (Pret),"Rs. 3,899",Turquoise,https://www.limelight.pk/cdn/shop/files/SP136ST-SML-299_5_2PieceCambricSuit-PastePrint_Pret.jpg?v=1741678574&width=416,https://www.limelight.pk/products/sp136st-xsl-299
